Summary,Precip_Type,Temperature_Celcius,Humidity,Wind_Speed,Wind_Bearing,Visibility,Pressure
Mostly Cloudy,rain,13.75,0.77,3.381,25,11.27,1019.92
Mostly Cloudy,rain,13.85,0.77,8.5652,324,11.0768,1019.92
Mostly Cloudy,rain,13.9166666666667,0.82,2.3345,325,11.27,1020.19
Overcast,rain,15.05,0.77,12.4131,8,11.27,1020.09
Overcast,rain,14.7888888888889,0.74,9.2253,355,11.0768,1019.88
Mostly Cloudy,rain,15.05,0.72,8.0178,323,11.27,1019.66
Mostly Cloudy,rain,15.05,0.72,7.9212,303,11.27,1019.27
Partly Cloudy,rain,15.9222222222222,0.73,5.6189,288,11.4471,1018.96
Partly Cloudy,rain,15.9944444444444,0.78,4.9588,298,11.27,1018.78
Mostly Cloudy,rain,14.95,0.83,3.4454,313,11.27,1018.58
Mostly Cloudy,rain,13.8888888888889,0.92,2.6082,286,9.9015,1018.42
Mostly Cloudy,rain,12.85,0.99,1.6905,268,9.9015,1018.7
Overcast,rain,12.7555555555556,0.96,6.2307,272,8.1949,1018.91
Mostly Cloudy,rain,12.3222222222222,0.96,4.0411,323,8.4686,1018.97
Mostly Cloudy,rain,10.7166666666667,0.96,7.2611,334,4.347,1018.99
Foggy,rain,10.1611111111111,1,3.542,322,2.3506,1019.17
Mostly Cloudy,rain,13.0333333333333,0.96,12.9122,337,14.168,1016.5
Foggy,rain,9.65555555555556,1,3.5098,347,0.5152,1018.29
Foggy,rain,8.61111111111111,1,6.1663,303,0.5152,1018.39
Foggy,rain,9.68888888888889,1,4.1699,326,0.3703,1018.18
Foggy,rain,11.1833333333333,0.94,0.6118,332,0.2898,1018.19
Foggy,rain,12.2444444444444,1,5.1037,346,1.4168,1018.09
Overcast,rain,13.7388888888889,0.94,9.2253,335,4.7012,1018.24
Partly Cloudy,rain,15.9722222222222,0.87,9.3863,0,11.1251,1018.2
Mostly Cloudy,rain,17.0611111111111,0.76,9.4668,17,11.27,1018.11
Mostly Cloudy,rain,17.2277777777778,0.76,10.465,350,11.0768,1017.96
Partly Cloudy,rain,18.8166666666667,0.73,9.5312,1,11.27,1017.8
Partly Cloudy,rain,19.9611111111111,0.64,12.2038,342,11.27,1017.4
Partly Cloudy,rain,19.7833333333333,0.63,11.7369,350,11.2056,1016.97
Partly Cloudy,rain,20.8277777777778,0.6,12.1233,331,11.1251,1016.81
Partly Cloudy,rain,19.9277777777778,0.63,20.0445,349,11.27,1016.23
Partly Cloudy,rain,16.8166666666667,0.77,19.2234,6,11.4471,1016.34
Mostly Cloudy,rain,16.3,0.86,9.3863,350,10.0464,1016.48
Partly Cloudy,rain,16.25,0.86,13.8299,340,11.1251,1016.3
Mostly Cloudy,rain,15.1833333333333,0.87,7.7924,323,10.2718,1016.51
Mostly Cloudy,rain,15.0222222222222,0.93,9.4507,319,9.9015,1016.7
Mostly Cloudy,rain,14.4444444444444,0.93,10.6421,321,14.812,1016.65
Mostly Cloudy,rain,13.8833333333333,0.96,11.0607,312,14.168,1016.53
Mostly Cloudy,rain,14.3722222222222,0.93,14.007,340,14.9086,1016.36
Mostly Cloudy,rain,14.3055555555556,0.91,10.9158,349,14.9086,1016.26
Partly Cloudy,rain,13.7666666666667,0.84,11.4471,324,11.6886,1014.03
Mostly Cloudy,rain,13.7722222222222,0.93,14.0231,340,9.982,1015.64
Mostly Cloudy,rain,13.2166666666667,0.96,11.2056,349,9.982,1015.54
Mostly Cloudy,rain,12.7888888888889,0.96,13.7011,340,11.6886,1015.19
Mostly Cloudy,rain,12.7777777777778,0.96,12.5258,341,9.982,1015.34
Mostly Cloudy,rain,14.9833333333333,0.93,14.0392,8,9.982,1015.44
Mostly Cloudy,rain,16.0833333333333,0.81,17.1787,0,9.982,1015.49
Mostly Cloudy,rain,17.3166666666667,0.75,14.2968,10,9.982,1015.62
Mostly Cloudy,rain,19.0055555555555,0.72,15.8746,10,9.982,1015.33
Mostly Cloudy,rain,20.9888888888889,0.62,15.1179,359,11.3988,1015.33
Mostly Cloudy,rain,22.2222222222222,0.55,17.4202,353,11.2056,1015.01
Partly Cloudy,rain,22.7333333333333,0.51,23.2967,351,11.2056,1014.53
Partly Cloudy,rain,23.6166666666667,0.47,18.1125,8,11.4471,1014.17
Partly Cloudy,rain,23.6444444444444,0.42,20.8173,359,11.1251,1013.24
Partly Cloudy,rain,22.2611111111111,0.49,14.0231,6,11.27,1013.13
Partly Cloudy,rain,23.4777777777778,0.39,22.0409,5,10.4006,1012.74
Partly Cloudy,rain,22.5722222222222,0.52,15.6331,330,10.0464,1012.66
Mostly Cloudy,rain,20.9444444444444,0.58,14.3612,340,10.0464,1012.37
Partly Cloudy,rain,19.7388888888889,0.6,15.134,330,11.3988,1013.08
Partly Cloudy,rain,18.6333333333333,0.69,14.1519,330,8.1305,1013.65
Partly Cloudy,rain,17.0611111111111,0.76,14.0392,330,15.8263,1013.86
Partly Cloudy,rain,15.9222222222222,0.84,11.0768,321,14.9569,1013.94
Partly Cloudy,rain,14.3944444444444,0.9,10.948,320,14.9086,1013.86
Partly Cloudy,rain,14.3722222222222,0.87,16.9855,320,9.982,1013.75
Partly Cloudy,rain,13.0277777777778,0.95,6.9391,292,6.8425,1014.54
Clear,rain,13.2611111111111,0.93,11.0124,341,9.982,1013.66
Partly Cloudy,rain,13.2611111111111,0.93,11.0285,351,8.1305,1013.86
Partly Cloudy,rain,12.6944444444444,0.93,10.4972,341,9.1931,1014.15
Mostly Cloudy,rain,12.7555555555556,0.96,9.3541,332,9.982,1014.15
Mostly Cloudy,rain,13.8944444444444,0.93,10.9158,340,9.982,1014.55
Mostly Cloudy,rain,16.8055555555556,0.78,12.5419,352,9.982,1014.81
Mostly Cloudy,rain,17.2444444444444,0.8,12.7834,0,11.2056,1015.31
Partly Cloudy,rain,18.8388888888889,0.73,9.7727,359,11.27,1015.42
Partly Cloudy,rain,20.9555555555556,0.6,15.134,25,11.4471,1015.38
Partly Cloudy,rain,22.0444444444444,0.56,14.0553,1,11.27,1015.44
Partly Cloudy,rain,22.7111111111111,0.53,17.2109,359,11.27,1015.03
Partly Cloudy,rain,23.5,0.5,20.8173,342,11.4471,1014.36
Partly Cloudy,rain,23.7944444444444,0.5,17.0821,0,11.27,1013.75
Partly Cloudy,rain,21.2055555555556,0.67,10.5938,302,11.27,1013.71
Partly Cloudy,rain,19.8055555555556,0.77,8.3237,276,10.7226,1013.61
Partly Cloudy,rain,20,0.77,10.2074,273,11.27,1013.7
Partly Cloudy,rain,17.9555555555556,0.82,7.9373,234,11.27,1013.99
Partly Cloudy,rain,16.2555555555556,0.86,11.3505,237,11.0768,1014.45
Partly Cloudy,rain,16.1777777777778,0.86,9.2253,222,11.27,1014.89
Mostly Cloudy,rain,16.0166666666667,0.84,13.1215,202,15.8263,1015.29
Partly Cloudy,rain,15.3111111111111,0.88,13.0732,244,14.9569,1015.3
Partly Cloudy,rain,14.2611111111111,0.93,6.279,260,15.8263,1015.09
Partly Cloudy,rain,13.2222222222222,0.95,6.5527,283,11.9784,1014.81
Mostly Cloudy,rain,14.6388888888889,0.88,11.0929,186,15.0052,1012.04
Partly Cloudy,rain,12.7333333333333,0.93,6.44,290,6.2951,1014.79
Partly Cloudy,rain,12.6666666666667,0.93,6.6171,292,6.2951,1014.57
Partly Cloudy,rain,11.7111111111111,0.96,3.542,245,8.4203,1014.23
Mostly Cloudy,rain,12.1388888888889,1,1.9481,260,9.982,1014.1
Partly Cloudy,rain,15.9333333333333,0.82,11.3988,299,9.982,1014.2
Partly Cloudy,rain,17.5611111111111,0.8,12.2199,308,9.6278,1014.35
Mostly Cloudy,rain,20.9944444444444,0.63,14.1519,300,9.982,1014.19
Mostly Cloudy,rain,22.1277777777778,0.59,15.778,290,11.2056,1014.36
Mostly Cloudy,rain,22.4777777777778,0.51,15.1501,301,11.4471,1014.35
Mostly Cloudy,rain,22.7555555555555,0.49,17.2914,282,11.27,1014.27
Mostly Cloudy,rain,23.75,0.46,17.3558,291,10.0464,1013.98
Mostly Cloudy,rain,23.7555555555556,0.45,16.4381,282,10.4006,1013.53
Overcast,rain,23.8388888888889,0.46,17.2914,299,10.0464,1012.87
Overcast,rain,23.8888888888889,0.45,20.4953,291,11.27,1012.38
Mostly Cloudy,rain,23.75,0.49,15.8585,295,10.3523,1012.03
Mostly Cloudy,rain,22.8444444444444,0.56,14.3129,272,9.982,1011.45
Mostly Cloudy,rain,22.2666666666667,0.58,11.2056,260,9.982,1011.25
Mostly Cloudy,rain,18.3722222222222,0.75,10.5777,241,10.3523,1011.59
Mostly Cloudy,rain,17.8,0.78,9.2575,220,9.982,1011.34
Mostly Cloudy,rain,17.1333333333333,0.78,10.5938,209,15.8746,1011.64
Mostly Cloudy,rain,16.6666666666667,0.8,6.9391,217,15.3594,1011.82
Mostly Cloudy,rain,14.9333333333333,0.87,6.6332,198,15.8263,1011.95
Mostly Cloudy,rain,15.9333333333333,0.84,5.313,10,15.8746,1012.09
Mostly Cloudy,rain,15.5388888888889,0.93,16.1966,177,14.168,1011.21
Mostly Cloudy,rain,14.3555555555556,0.91,10.2396,161,15.8746,1010.83
Mostly Cloudy,rain,15.95,0.88,5.8765,21,14.9086,1011.82
Mostly Cloudy,rain,14.8777777777778,0.93,2.2218,165,14.5222,1011.29
Mostly Cloudy,rain,14.8611111111111,0.93,4.6851,182,9.9015,1010.99
Partly Cloudy,rain,16.9944444444444,0.88,9.1287,224,10.0464,1011.41
Partly Cloudy,rain,18.6888888888889,0.79,9.5634,247,10.0303,1012.01
Partly Cloudy,rain,20.8722222222222,0.6,10.7065,259,10.0464,1012.38
Partly Cloudy,rain,22.0777777777778,0.6,9.5956,260,10.0464,1012.44
Mostly Cloudy,rain,22.7,0.57,10.8353,230,11.4471,1012.25
Mostly Cloudy,rain,24.8333333333333,0.48,14.0875,279,10.0464,1012.65
Mostly Cloudy,rain,24.9277777777778,0.48,11.27,280,10.0464,1012.37
Mostly Cloudy,rain,26.0166666666667,0.45,8.3076,285,10.4006,1012.26
Mostly Cloudy,rain,26.1055555555556,0.44,7.6958,185,10.0464,1011.86
Mostly Cloudy,rain,26.1777777777778,0.53,9.66,202,9.982,1011.42
Partly Cloudy,rain,26.2,0.52,12.0106,196,10.3523,1010.87
Partly Cloudy,rain,25.1388888888889,0.57,14.1519,229,9.982,1010.33
Partly Cloudy,rain,23.9777777777778,0.65,9.3058,198,10.0464,1010.03
Partly Cloudy,rain,22.1944444444444,0.71,7.4382,164,10.1108,1009.99
Mostly Cloudy,rain,20.9166666666667,0.79,7.9373,206,10.0464,1009.86
Mostly Cloudy,rain,20.9666666666667,0.76,7.2611,304,15.8746,1011.14
Overcast,rain,15.8944444444444,0.93,17.4685,350,10.0303,1014.01
Mostly Cloudy,rain,17.6388888888889,0.81,26.3235,40,11.27,1011.31
Mostly Cloudy,rain,15.4388888888889,0.93,10.4167,199,11.9784,1011.94
Mostly Cloudy,rain,16.7333333333333,0.72,6.6654,197,14.9569,1010.15
Mostly Cloudy,rain,15.4388888888889,0.93,6.3595,170,14.9086,1011.43
Mostly Cloudy,rain,14.9277777777778,0.93,3.2844,144,9.982,1011.16
Partly Cloudy,rain,14.5333333333333,0.95,14.0553,184,9.982,1010.99
Partly Cloudy,rain,14.9777777777778,0.93,5.0554,165,9.982,1011.04
Partly Cloudy,rain,17.1055555555556,0.87,9.5956,180,10.0464,1010.94
Partly Cloudy,rain,19.8166666666667,0.78,16.1483,212,10.4006,1010.9
Partly Cloudy,rain,22.1055555555556,0.67,20.2377,211,9.982,1010.92
Mostly Cloudy,rain,22.8,0.57,15.5687,221,9.982,1010.52
Mostly Cloudy,rain,23.9666666666667,0.56,22.9908,249,10.4006,1010.6
Mostly Cloudy,rain,25.0166666666667,0.45,23.4738,250,11.27,1010.32
Mostly Cloudy,rain,26.1055555555556,0.47,23.4094,241,11.27,1009.95
Mostly Cloudy,rain,27.1611111111111,0.4,25.9049,244,11.3988,1009.72
Mostly Cloudy,rain,27.1944444444444,0.35,23.4738,260,9.982,1009.37
Mostly Cloudy,rain,26.0833333333333,0.42,21.8316,241,9.982,1009.45
Mostly Cloudy,rain,26.1611111111111,0.43,16.7279,243,10.3523,1009.47
Mostly Cloudy,rain,25.0888888888889,0.39,21.3325,251,9.982,1009.34
Mostly Cloudy,rain,24.9944444444444,0.53,7.8246,258,9.982,1009.04
Mostly Cloudy,rain,22.55,0.57,8.211,260,10.4006,1009.36
Partly Cloudy,rain,18.9166666666667,0.77,4.8461,172,10.0464,1009.63
Partly Cloudy,rain,18.7777777777778,0.75,3.0912,166,15.8263,1009.66
Partly Cloudy,rain,17.0166666666667,0.81,10.5938,179,14.9569,1010
Partly Cloudy,rain,16.7555555555556,0.74,14.2163,230,15.8263,1010.12
Partly Cloudy,rain,15.6,0.74,11.0124,248,15.8263,1009.92
Mostly Cloudy,rain,16.9111111111111,0.92,6.5366,225,14.2163,1011.13
Partly Cloudy,rain,15.95,0.7,6.44,183,15.8263,1009.44
Partly Cloudy,rain,14.8833333333333,0.75,11.0124,202,15.8263,1009.24
Partly Cloudy,rain,13.7333333333333,0.84,10.626,196,14.9569,1009.28
Partly Cloudy,rain,14.8888888888889,0.83,9.2092,171,9.982,1009.32
Partly Cloudy,rain,17.6222222222222,0.7,7.9212,201,9.982,1009.52
Partly Cloudy,rain,19.9222222222222,0.63,12.0428,216,10.3523,1009.77
Partly Cloudy,rain,22.15,0.55,14.5222,222,9.982,1009.72
Partly Cloudy,rain,23.7722222222222,0.5,21.735,240,9.982,1009.82
Partly Cloudy,rain,24.8,0.49,20.7046,243,10.4006,1009.63
Partly Cloudy,rain,26.0611111111111,0.47,21.735,260,11.27,1009.54
Partly Cloudy,rain,26.0833333333333,0.47,15.617,223,11.27,1009.24
Partly Cloudy,rain,26.2,0.43,17.0016,245,10.4006,1008.86
Partly Cloudy,rain,27.1944444444444,0.44,17.2431,222,10.0464,1008.16
Partly Cloudy,rain,27.1944444444444,0.44,15.778,249,9.982,1007.75
Mostly Cloudy,rain,26.2888888888889,0.41,16.7923,235,10.3523,1007.77
Mostly Cloudy,rain,24.0277777777778,0.53,10.948,241,9.982,1007.84
Mostly Cloudy,rain,22.9833333333333,0.61,7.9534,258,9.982,1008.04
Mostly Cloudy,rain,23.0666666666667,0.58,3.703,296,11.3988,1008.3
Partly Cloudy,rain,19.9055555555556,0.73,6.44,200,11.2056,1008.56
Partly Cloudy,rain,18.7222222222222,0.81,0,0,15.8263,1008.67
Mostly Cloudy,rain,18.6,0.82,5.8926,139,14.9569,1008.72
Overcast,rain,17.7777777777778,0.81,12.7995,203,14.9086,1009.73
Overcast,rain,17.7111111111111,0.88,3.3166,216,11.9784,1011.29
Mostly Cloudy,rain,17.5777777777778,0.96,1.771,179,6.8425,1014.19
Mostly Cloudy,rain,16.6444444444444,0.93,9.6761,139,14.9569,1010.16
Overcast,rain,15.6,0.96,6.4078,257,14.9569,1011.03
Overcast,rain,16.05,0.93,9.6278,261,10.0303,1011.9
Mostly Cloudy,rain,15.9944444444444,0.93,7.6958,192,11.2056,1012.05
Mostly Cloudy,rain,17.0833333333333,0.93,0.6762,290,9.982,1012.19
Partly Cloudy,rain,17.6944444444444,0.91,7.5026,240,11.3988,1012.62
Partly Cloudy,rain,19.9333333333333,0.78,4.3953,203,11.27,1013.07
Partly Cloudy,rain,21.1388888888889,0.73,9.2253,241,11.27,1013.36
Partly Cloudy,rain,22.0444444444444,0.68,10.8192,232,11.4471,1013.33
Mostly Cloudy,rain,22.2666666666667,0.72,9.2092,263,11.27,1013.46
Partly Cloudy,rain,23.8888888888889,0.58,10.8836,243,11.27,1013.54
Partly Cloudy,rain,23.95,0.57,8.1144,283,11.4471,1013.09
Partly Cloudy,rain,25,0.5,9.66,282,11.27,1012.57
Mostly Cloudy,rain,24.9277777777778,0.54,7.9373,312,11.27,1012.25
Mostly Cloudy,rain,25.0388888888889,0.52,3.6064,250,11.4471,1012.2
Mostly Cloudy,rain,24.9277777777778,0.51,9.0643,284,11.27,1012.27
Mostly Cloudy,rain,24.7888888888889,0.51,3.4293,7,11.27,1012.38
Mostly Cloudy,rain,22.2055555555556,0.64,1.2236,358,10.3523,1012.75
Mostly Cloudy,rain,19.8611111111111,0.84,3.2039,139,9.982,1013.28
Clear,rain,19.8722222222222,0.84,4.6046,150,9.982,0
Mostly Cloudy,rain,17.7888888888889,0.88,3.0268,222,14.9569,1014.13
Overcast,rain,16.55,0.93,2.9302,181,8.1305,1014.48
Overcast,rain,17.5944444444444,0.93,6.44,310,6.2951,1014.6
Mostly Cloudy,rain,15.6888888888889,0.96,1.771,49,11.6081,1015.65
Mostly Cloudy,rain,16.9666666666667,0.97,0,0,9.982,1014.68
Mostly Cloudy,rain,17.0611111111111,0.93,2.9946,215,6.2951,1014.49
Overcast,rain,17.1333333333333,0.97,11.8496,249,6.8425,1014.46
Overcast,rain,17.1277777777778,0.93,7.5187,238,8.1949,1015
Overcast,rain,17.6666666666667,0.9,4.4919,199,8.1949,1015.68
Overcast,rain,16.25,0.94,21.2359,254,6.8908,1016.61
Overcast,rain,16.1388888888889,1,15.3916,289,4.347,1016.89
Overcast,rain,17.2277777777778,0.93,9.499,251,7.2772,1017.53
Mostly Cloudy,rain,17.3111111111111,0.93,9.3058,305,11.0768,1017.63
Mostly Cloudy,rain,17.9888888888889,0.89,4.7334,304,11.27,1017.35
Partly Cloudy,rain,21.1833333333333,0.78,9.2253,288,11.27,1016.56
Partly Cloudy,rain,22.4166666666667,0.59,2.9141,212,11.3183,1016.25
Partly Cloudy,rain,22.6055555555556,0.58,4.4436,223,11.27,1015.98
Partly Cloudy,rain,23.7444444444444,0.55,1.5617,164,11.27,1015.68
Partly Cloudy,rain,23.6944444444444,0.49,3.3971,309,11.4471,1015.4
Partly Cloudy,rain,22.0555555555556,0.65,14.4256,0,11.27,1015.4
Mostly Cloudy,rain,20.9055555555555,0.79,8.4203,21,11.27,1015.61
Mostly Cloudy,rain,18.9444444444444,0.89,7.5831,23,11.4471,1015.61
Mostly Cloudy,rain,17.7,0.97,7.7763,41,10.0464,1016.38
Mostly Cloudy,rain,17.6,0.93,6.1502,77,15.8263,1016.1
Mostly Cloudy,rain,16.1833333333333,0.96,1.9642,276,14.9569,1016.35
Overcast,rain,18.6388888888889,0.63,10.7548,70,15.8263,1010.35
Mostly Cloudy,rain,18.5666666666667,0.6,13.9748,80,15.8263,1010
Partly Cloudy,rain,13.9333333333333,0.84,0.9821,222,14.9569,1011.27
Mostly Cloudy,rain,18.5444444444444,0.63,13.4274,100,15.8263,1009.41
Mostly Cloudy,rain,18.0111111111111,0.67,14.1197,110,15.8263,1009.31
Mostly Cloudy,rain,17.3166666666667,0.73,12.7351,140,15.0052,1009.49
Mostly Cloudy,rain,15.9555555555556,0.82,13.2181,141,11.2056,1009.35
Mostly Cloudy,rain,17.0222222222222,0.82,10.8997,140,9.982,1009.75
Mostly Cloudy,rain,18.6222222222222,0.75,10.1752,183,10.3523,1009.72
Mostly Cloudy,rain,18.8666666666667,0.83,7.9534,191,9.982,1010.06
Mostly Cloudy,rain,22.6166666666667,0.54,3.3327,182,9.982,1010.06
Mostly Cloudy,rain,23.5444444444444,0.47,4.2665,188,10.3523,1010.02
Mostly Cloudy,rain,23.7277777777778,0.42,9.5956,231,10.0464,1010.29
Overcast,rain,24.5888888888889,0.41,11.9945,280,10.0464,1010.27
Mostly Cloudy,rain,25.7277777777778,0.43,1.449,160,10.4006,1010.02
Mostly Cloudy,rain,25.95,0.42,11.9784,319,9.982,1009.77
Partly Cloudy,rain,26.0388888888889,0.36,8.8872,268,9.982,1009.46
Partly Cloudy,rain,26.1333333333333,0.38,8.6618,354,10.3523,1009.02
Partly Cloudy,rain,25.9722222222222,0.41,7.0196,0,10.0464,1009.08
Partly Cloudy,rain,23.7944444444444,0.48,4.5563,9,10.0464,1009.08
Partly Cloudy,rain,21.9833333333333,0.54,6.8586,51,10.3523,1009.34
Partly Cloudy,rain,19.6722222222222,0.62,9.2736,48,9.982,1010.1
Clear,rain,19.1833333333333,0.62,10.3201,47,15.8263,1010.52
Partly Cloudy,rain,16.8,0.74,5.7477,33,15.3111,1010.74
Mostly Cloudy,rain,16.0111111111111,0.97,3.1878,25,15.8263,1016.38
Mostly Cloudy,rain,15.9611111111111,0.97,6.2307,41,15.7297,1016.1
Mostly Cloudy,rain,15.05,0.99,8.5169,201,14.4095,1007.57
Mostly Cloudy,rain,14.7888888888889,1,3.0751,20,9.9015,1015.1
Mostly Cloudy,rain,13.75,1,3.22,350,9.9015,1014.68
Mostly Cloudy,rain,14.2333333333333,1,3.9767,29,7.2611,1014.47
Mostly Cloudy,rain,15.8388888888889,0.94,0.1449,70,9.9015,1014.38
Mostly Cloudy,rain,17.5944444444444,0.85,4.6046,100,9.9015,1014.38
Partly Cloudy,rain,18.6222222222222,0.81,5.1037,106,10.143,1014.22
Partly Cloudy,rain,20.9777777777778,0.74,3.3166,143,11.27,1014.08
Mostly Cloudy,rain,22.0666666666667,0.69,4.7656,123,11.27,1013.68
Mostly Cloudy,rain,22.0277777777778,0.74,4.991,202,11.4471,1013.45
Partly Cloudy,rain,22.8,0.71,8.0178,197,11.27,1012.92
Partly Cloudy,rain,22.85,0.66,7.9856,205,11.27,1012.12
Partly Cloudy,rain,24.85,0.58,10.8997,167,11.4471,1010.78
Partly Cloudy,rain,24.6666666666667,0.52,15.3755,179,11.0446,1010.05
Partly Cloudy,rain,22.6722222222222,0.71,15.0374,150,11.27,1009.38
Partly Cloudy,rain,21.2388888888889,0.79,6.6332,151,11.0768,1009.01
Mostly Cloudy,rain,21.0833333333333,0.81,0.2254,203,11.27,1007.79
Partly Cloudy,rain,20.9944444444444,0.8,1.61,100,11.27,1007.16
Partly Cloudy,rain,19.6666666666667,0.85,5.2647,152,6.9391,1006.96
Mostly Cloudy,rain,17.5666666666667,0.85,22.7171,211,5.2808,1007.21
Overcast,rain,14.4888888888889,0.96,3.1395,258,3.4293,1009.65
Overcast,rain,14.6611111111111,0.99,6.8586,243,3.4937,1008.56
Overcast,rain,15,0.96,10.6099,240,11.9784,1007.19
Partly Cloudy,rain,15,0.96,13.5884,221,15.8263,1006.3
Overcast,rain,11.9166666666667,0.96,12.3326,241,5.9731,1002.49
Mostly Cloudy,rain,14.9333333333333,1,10.8514,211,15.8746,1005.96
Mostly Cloudy,rain,14.8611111111111,0.96,6.3756,232,15.8263,1005.59
Mostly Cloudy,rain,14.0611111111111,0.99,6.7942,228,9.9015,1005.41
Mostly Cloudy,rain,14.9055555555556,1,10.8836,221,9.0643,1005.55
Mostly Cloudy,rain,15.95,0.93,10.7226,279,9.982,1005.01
Mostly Cloudy,rain,15.05,0.89,10.4167,287,11.0285,1005.04
Overcast,rain,14.9777777777778,0.93,9.66,310,11.2056,1004.62
Overcast,rain,13.9611111111111,0.93,10.6743,320,8.1949,1004.89
Overcast,rain,14.0222222222222,0.93,11.4471,332,6.3595,1004.92
Overcast,rain,14.0277777777778,0.93,7.8407,340,4.347,1004.8
Overcast,rain,14.0055555555556,0.92,15.9068,340,4.347,1004.21
Overcast,rain,14.9,0.93,17.1626,342,5.2003,1003.71
Overcast,rain,15.9777777777778,0.86,11.27,330,11.27,1003.28
Overcast,rain,14.9611111111111,0.92,14.1519,300,7.2772,1002.87
Mostly Cloudy,rain,13.9222222222222,0.92,12.9605,312,6.2951,1003.06
Overcast,rain,13.8944444444444,0.89,12.6063,310,11.2056,1002.87
Overcast,rain,13.8,0.83,14.1519,300,11.2056,1003.06
Overcast,rain,12.8611111111111,0.89,11.0607,290,11.0285,1003.13
Overcast,rain,12.7111111111111,0.89,12.5741,271,11.2056,1002.94
Overcast,rain,12.6888888888889,0.86,14.329,281,15.8263,1003.15
Overcast,rain,12.1,0.9,14.0553,280,10.0303,1003.1
Partly Cloudy,rain,15.0222222222222,0.83,6.2951,330,15.8263,1011.1
Partly Cloudy,rain,14.5388888888889,0.86,6.6654,340,15.8263,1011.3
Mostly Cloudy,rain,18.8333333333333,0.65,11.1734,158,15.3111,1011.09
Partly Cloudy,rain,13.8,0.87,4.347,348,15.8263,1011.61
Partly Cloudy,rain,13.2722222222222,0.9,3.5581,347,15.8263,1011.9
Partly Cloudy,rain,13.6444444444444,0.88,6.0053,341,14.168,1011.78
Mostly Cloudy,rain,13.8,0.93,7.6153,30,9.982,1012
Mostly Cloudy,rain,17.5333333333333,0.72,4.1699,146,9.982,1011.81
Mostly Cloudy,rain,19.6111111111111,0.6,8.5491,108,9.982,1011.78
Mostly Cloudy,rain,21.0166666666667,0.58,10.4006,118,9.982,1011.8
Mostly Cloudy,rain,22.2222222222222,0.56,13.6689,88,9.982,1011.6
Mostly Cloudy,rain,22.7444444444444,0.53,9.7727,130,10.0303,1011.86
Mostly Cloudy,rain,22.9333333333333,0.61,2.7692,220,11.27,1011.99
Mostly Cloudy,rain,25.05,0.5,4.7173,247,11.27,0
Overcast,rain,25.0444444444444,0.56,11.1573,174,11.4471,1011.64
Mostly Cloudy,rain,25.1,0.57,4.8783,205,11.27,0
Mostly Cloudy,rain,23.8888888888889,0.54,13.3469,188,11.2056,0
Mostly Cloudy,rain,25.0055555555556,0.49,8.8711,214,10.3523,1011.2
Clear,rain,22.7777777777778,0.57,9.1287,178,9.982,0
Clear,rain,22.75,0.53,9.4507,129,9.982,0
Mostly Cloudy,rain,22.2722222222222,0.54,7.6314,140,10.3523,1011.12
Clear,rain,21.1111111111111,0.58,8.1949,141,9.982,0
Clear,rain,21.0611111111111,0.58,9.1287,121,9.982,0
Overcast,rain,20.5333333333333,0.61,11.109,143,15.3111,1011.14
Clear,rain,18.8388888888889,0.69,12.4292,190,9.982,0
Clear,rain,19.9,0.62,15.6653,160,9.982,0
Overcast,rain,18.9,0.73,16.422,122,10.4006,1006.9
Overcast,rain,17.7777777777778,0.73,7.9695,170,11.27,0
Overcast,rain,18.8388888888889,0.66,14.3451,150,11.2056,0
Overcast,rain,18.3444444444444,0.67,10.9963,145,14.9569,1010.99
Overcast,rain,18.8388888888889,0.62,12.5258,141,9.982,0
Clear,rain,18.8388888888889,0.66,14.3129,131,9.982,0
Mostly Cloudy,rain,19.9166666666667,0.63,15.5848,131,9.982,1010.7
Clear,rain,22.2222222222222,0.55,23.7153,140,9.982,0
Clear,rain,22.8277777777778,0.53,17.549,140,9.982,0
Mostly Cloudy,rain,23.8555555555556,0.54,16.2771,163,10.3523,1010.4
Mostly Cloudy,rain,26.1111111111111,0.47,11.4632,168,9.982,1010.08
Mostly Cloudy,rain,26.0388888888889,0.43,15.6009,149,9.982,1009.31
Mostly Cloudy,rain,27.5111111111111,0.41,15.939,163,10.3523,1009.19
Clear,rain,25.0277777777778,0.5,19.964,159,9.982,1008.8
Mostly Cloudy,rain,23.9388888888889,0.54,15.8585,169,9.982,1008
Overcast,rain,23.0555555555556,0.63,13.4918,196,11.4471,1009.07
Overcast,rain,22.1222222222222,0.6,3.0268,350,11.27,0
Mostly Cloudy,rain,22.0722222222222,0.65,3.0751,160,9.982,0
Overcast,rain,21.0944444444444,0.67,2.1413,121,10.0303,1008.11
Clear,rain,21.8333333333333,0.61,10.465,110,9.982,1007.8
