fraud,transaction_amount,transaction_hour,num_transactions_24h,distance_from_home,merchant_risk_score,is_international,card_present,online_order,new_device,account_age_days,customer_tenure_months,prior_chargebacks,failed_login_attempts,billing_shipping_mismatch,high_risk_country,merchant_category_risk,weekend_transaction,customer_avg_transaction_amount,amount_to_avg_ratio,days_since_last_transaction,num_cards_on_account,ip_risk_score,velocity_score,browser_language_risk,screen_resolution_score,customer_age,loyalty_points_balance,email_domain_age_days,app_version_score,random_marketing_score
0,127.96,3,2,15.96,23.52,0,0,1,0,984,32.8,0,2,1,0,7.19,0,37.45,3.42,89,1,43.71,19.29,4.41,5.37,72,22432,1547,4.99,19.11
0,79.81,17,4,45.66,88.85,1,1,0,0,998,33.3,1,1,1,1,1.11,0,78.7,1.01,25,1,33.36,58.24,1.74,5.11,40,9927,4813,7.4,36.7
0,8.92,22,4,28.43,23.95,1,1,0,0,1561,52.0,1,1,0,0,6.63,1,41.65,0.21,26,1,81.38,53.08,8.15,7.6,65,21301,4100,8.43,98.66
0,26.24,18,4,39.74,68.29,0,1,0,1,2364,78.8,0,1,0,1,4.67,1,24.4,1.08,13,2,35.54,59.14,3.38,6.84,59,45467,845,5.79,9.71
0,112.11,9,5,1.86,60.38,0,1,0,0,1634,54.5,0,0,0,0,9.51,1,15.59,7.19,74,1,88.57,70.81,0.1,5.44,52,13030,1890,2.34,26.84
0,40.78,10,2,3.59,84.83,0,1,0,0,613,20.4,0,1,0,0,5.87,1,20.93,1.95,7,1,81.75,9.49,4.62,9.4,64,29897,4859,4.91,30.83
0,37.65,21,2,12.08,88.87,1,1,0,0,3077,102.6,1,1,0,0,4.76,0,21.7,1.74,3,2,0.44,40.21,6.13,7.9,69,32730,4297,8.26,41.12
0,152.49,19,7,14.28,48.05,0,1,0,0,3524,117.5,0,0,0,0,4.68,0,18.25,8.36,51,1,86.84,100.0,6.88,8.78,41,28084,4059,2.56,24.39
0,9.98,1,1,14.2,99.21,0,1,0,0,1764,58.8,0,0,0,0,8.44,0,29.79,0.34,85,2,23.41,30.15,6.14,3.07,35,33561,4974,6.17,98.17
0,32.77,5,5,5.27,10.49,1,0,1,0,2946,98.2,0,1,1,0,3.97,1,24.74,1.32,8,2,46.92,80.43,4.19,2.04,34,15723,2444,5.75,39.97
0,6.35,7,7,6.35,43.02,0,1,0,0,3119,104.0,0,0,0,0,3.2,0,49.08,0.13,68,2,78.14,99.17,9.64,2.84,28,17372,4817,7.41,25.43
0,5.53,6,2,21.54,59.76,0,1,0,1,2584,86.1,0,0,0,0,6.44,0,28.93,0.19,24,2,16.77,28.14,7.96,6.43,37,35153,179,4.04,94.29
0,56.87,9,2,30.36,28.35,0,1,0,0,1380,46.0,0,0,0,0,8.98,1,11.22,5.07,12,1,1.4,39.26,4.96,5.75,74,48206,3439,2.94,65.35
0,6.61,17,5,53.01,84.2,1,0,1,1,3351,111.7,0,0,0,1,4.0,0,19.57,0.34,9,2,93.11,68.14,3.94,0.81,55,42450,4101,6.3,75.15
0,30.55,22,2,10.98,79.93,0,0,1,0,3306,110.2,0,1,0,0,4.52,0,24.59,1.24,25,1,14.98,20.09,0.17,5.5,42,15195,2328,8.12,55.29
0,50.87,6,1,41.19,71.0,0,1,0,0,932,31.1,1,1,0,0,3.09,1,14.21,3.58,37,3,79.4,5.59,3.97,6.81,49,48049,723,5.91,67.78
1,10.86,4,2,7.65,43.59,0,1,0,1,1044,34.8,0,1,1,0,1.61,0,44.37,0.24,5,1,78.8,26.74,3.44,6.13,47,1991,3840,9.53,97.72
0,67.26,11,3,4.89,69.38,0,1,0,0,1981,66.0,0,0,0,0,7.23,1,36.64,1.84,56,2,16.71,33.41,2.76,4.98,59,11509,3434,5.89,61.72
1,122.47,22,2,77.66,19.0,0,0,1,1,1120,37.3,0,1,0,0,3.54,1,24.51,5.0,80,2,99.96,28.57,2.16,9.74,32,25803,3094,5.73,0.23
0,183.46,10,1,18.92,97.51,0,1,0,0,2174,72.5,0,0,0,0,9.88,0,34.09,5.38,10,1,15.57,16.93,5.39,2.4,18,10048,4132,1.96,33.64
0,54.78,6,3,21.37,8.28,0,0,1,0,3003,100.1,0,0,1,1,9.31,1,20.55,2.67,47,1,5.15,47.34,6.51,3.45,37,16202,4019,4.0,68.05
0,102.38,23,4,24.4,67.16,0,1,0,1,2666,88.9,0,0,0,0,5.29,0,32.87,3.11,36,2,60.19,72.22,4.66,4.35,37,16617,1078,3.7,3.78
0,73.98,14,2,16.66,10.53,0,1,0,0,1001,33.4,0,1,0,0,9.25,1,19.94,3.71,59,1,12.79,36.15,1.31,0.67,59,10739,3921,4.37,95.38
0,25.08,16,6,36.19,25.96,1,1,0,0,775,25.8,0,2,0,0,6.41,0,53.22,0.47,85,1,76.87,89.37,8.93,5.97,54,1708,600,6.47,8.3
0,16.92,18,2,46.13,13.55,0,1,0,0,1634,54.5,0,0,1,0,2.15,0,34.76,0.49,37,4,82.97,32.33,2.97,0.78,62,45070,2469,4.87,1.35
0,119.35,10,2,15.34,85.74,0,1,0,0,1750,58.3,0,0,1,0,4.08,0,52.58,2.27,50,2,24.0,43.02,4.71,9.69,77,37105,4751,8.06,36.61
0,19.72,0,2,4.1,9.87,0,0,1,0,3029,101.0,0,1,0,0,8.89,0,34.87,0.57,61,4,47.32,23.04,7.98,5.41,61,652,4774,4.54,66.26
0,243.59,21,6,47.2,0.32,0,0,1,1,1486,49.5,0,1,0,1,9.8,0,42.84,5.69,46,1,69.35,100.0,0.31,7.5,34,20659,930,8.27,60.78
0,19.95,1,4,37.49,71.09,0,1,0,0,2547,84.9,0,2,0,0,8.37,1,12.77,1.56,53,3,20.63,71.61,2.57,4.37,42,49656,3921,7.05,23.55
0,140.9,6,3,23.55,96.57,0,0,1,0,2644,88.1,0,1,0,0,9.34,0,47.5,2.97,32,4,42.52,48.22,1.78,4.63,39,16104,3914,1.56,93.44
0,164.05,0,1,6.51,93.86,0,1,0,0,1051,35.0,0,0,1,0,7.27,0,23.64,6.94,24,2,80.39,11.47,8.34,1.88,25,22284,1760,8.12,23.72
0,10.42,13,6,2.78,76.75,0,1,0,0,1021,34.0,0,1,0,0,3.61,1,36.47,0.29,24,2,49.34,90.79,3.62,8.65,39,10418,3675,6.06,86.93
0,16.54,8,4,8.94,64.85,0,0,1,0,724,24.1,0,1,1,0,6.79,0,24.18,0.68,52,2,90.87,58.37,7.42,1.93,69,44508,2923,9.26,58.45
0,34.82,12,1,4.38,81.96,0,1,0,0,2491,83.0,0,0,0,0,4.23,1,48.99,0.71,75,1,95.89,13.21,4.53,8.25,62,47207,1688,8.6,49.99
0,147.42,6,3,53.07,62.73,0,1,0,0,79,2.6,0,1,0,0,9.03,0,92.74,1.59,7,1,10.67,44.26,0.15,2.11,73,42819,1313,9.14,10.2
0,79.23,11,1,13.66,99.3,0,0,1,0,2963,98.8,0,0,1,0,3.73,0,17.22,4.6,67,1,16.17,17.88,2.7,3.48,59,4327,2434,5.54,15.22
0,26.13,14,2,26.12,85.12,0,0,1,1,2487,82.9,1,0,0,0,3.67,0,23.5,1.11,43,1,17.1,35.26,9.89,2.89,64,15262,3743,7.83,7.23
0,97.39,16,2,24.49,35.36,0,0,1,0,1381,46.0,0,0,0,0,6.68,0,50.22,1.94,7,2,18.45,23.74,2.65,4.99,45,19192,534,3.78,86.73
0,68.92,20,7,4.98,41.17,0,1,0,0,1641,54.7,0,1,0,0,7.46,1,38.58,1.79,31,2,86.23,100.0,0.91,8.7,22,16021,3360,5.83,83.94
0,7.56,5,3,25.73,83.95,0,1,0,0,1658,55.3,1,1,0,0,1.57,0,51.32,0.15,69,1,96.05,48.86,6.12,3.79,68,34119,3042,6.16,71.78
0,36.49,6,8,12.37,70.55,1,1,0,0,2749,91.6,0,0,0,0,7.98,0,77.88,0.47,57,1,62.29,100.0,5.49,9.69,23,38899,3860,5.98,77.54
0,164.97,18,1,0.24,17.91,0,0,1,0,704,23.5,0,2,0,0,5.21,1,13.85,11.91,87,1,55.66,17.45,5.81,7.35,78,12440,4342,8.52,76.94
0,31.71,1,3,9.35,97.8,0,1,0,0,153,5.1,0,1,0,0,1.56,0,26.21,1.21,36,1,24.78,33.01,0.5,7.39,56,36574,2332,1.06,54.1
0,38.51,12,2,39.04,33.85,0,1,0,1,3509,117.0,0,0,1,0,2.43,0,28.0,1.38,42,1,7.09,31.61,7.92,0.48,42,32775,598,6.48,34.18
0,24.15,6,3,2.0,22.48,0,1,0,0,2946,98.2,0,0,0,0,4.5,0,40.99,0.59,75,4,1.37,53.49,0.21,6.13,50,34343,1858,3.28,39.11
0,15.81,4,6,2.05,69.47,0,1,0,0,1215,40.5,0,0,1,0,4.05,0,69.91,0.23,20,3,65.9,94.89,6.8,5.88,47,26092,468,3.17,46.67
0,42.04,8,3,7.18,18.66,1,1,0,1,2295,76.5,0,1,0,0,8.42,0,100.35,0.42,42,2,57.99,35.85,6.45,5.57,69,11008,3338,2.81,13.03
0,30.55,22,5,11.54,59.22,0,1,0,0,1097,36.6,1,0,0,0,3.21,0,92.19,0.33,50,1,73.79,86.02,0.83,5.98,25,41131,695,5.36,38.66
0,12.66,15,3,2.03,28.04,0,1,0,0,1123,37.4,0,0,0,0,9.92,0,29.73,0.43,32,1,1.87,49.48,6.58,5.8,52,40124,474,5.77,29.16
0,90.88,2,0,26.0,47.02,0,1,0,0,189,6.3,0,2,0,0,8.35,0,60.18,1.51,82,2,85.21,0.01,5.92,7.39,44,39496,1632,4.55,5.95
0,62.59,8,5,18.6,82.72,0,1,0,0,347,11.6,0,3,0,0,1.36,0,48.55,1.29,41,2,33.78,81.53,0.23,6.5,60,49939,2103,9.46,39.39
0,35.71,16,2,13.19,29.28,0,1,0,1,3015,100.5,0,1,0,0,6.32,0,39.04,0.91,75,2,65.52,14.61,1.73,6.58,61,47488,4160,7.82,5.61
0,7.89,15,6,25.2,6.55,0,1,0,0,2849,95.0,0,0,0,0,5.22,0,42.05,0.19,72,3,82.73,97.06,6.49,8.44,19,3682,1527,1.55,32.37
0,10.78,14,1,18.82,78.49,0,0,1,0,1991,66.4,0,0,0,0,4.28,1,40.51,0.27,70,1,28.99,16.29,1.24,7.24,62,10807,1438,5.75,92.47
0,112.93,0,4,8.07,53.9,0,1,0,0,930,31.0,1,0,0,0,9.5,0,86.35,1.31,21,1,76.13,66.95,9.31,0.62,21,26354,953,6.05,11.81
0,77.52,11,7,8.8,83.22,0,1,0,1,2296,76.5,0,0,1,0,5.28,1,41.83,1.85,79,1,58.6,100.0,5.8,6.41,50,2990,1386,7.81,17.19
0,51.71,21,4,13.17,80.71,0,1,0,1,1506,50.2,0,1,1,0,1.3,0,23.62,2.19,52,2,90.77,55.43,6.88,2.73,68,4930,758,6.4,74.36
0,66.69,13,5,10.18,85.3,0,1,0,0,3476,115.9,0,0,0,1,1.5,1,56.19,1.19,39,2,9.63,66.87,0.94,7.6,68,33554,2946,4.38,24.86
0,46.55,6,5,83.99,55.7,0,1,0,0,3310,110.3,1,2,0,1,2.35,0,40.94,1.14,41,1,47.47,87.8,5.58,9.5,75,45026,4233,6.24,36.4
0,27.02,21,2,8.56,53.02,0,0,1,0,2040,68.0,0,2,0,0,4.72,0,34.07,0.79,26,1,61.63,36.98,1.52,3.42,75,28730,3923,9.08,55.88
0,19.81,8,4,1.52,44.99,1,1,0,1,1365,45.5,0,0,0,0,5.11,0,57.56,0.34,2,1,95.17,56.96,9.6,3.84,56,2719,2705,4.08,60.88
0,30.38,10,0,1.76,65.12,0,1,0,0,3263,108.8,0,1,1,0,3.6,0,67.41,0.45,16,1,94.79,4.47,5.26,4.11,73,238,3222,4.95,95.22
0,29.93,8,1,130.61,54.18,0,1,0,1,380,12.7,0,2,0,0,5.19,0,67.98,0.44,11,2,82.66,0.0,2.06,7.65,71,47888,1292,4.39,43.45
0,146.36,6,1,11.05,4.36,0,0,1,0,3462,115.4,0,0,1,1,1.08,1,24.07,6.08,10,1,0.31,21.6,3.57,3.91,62,14811,965,2.73,14.03
0,28.29,17,6,7.6,35.92,0,1,0,0,2517,83.9,0,0,0,0,2.31,0,61.95,0.46,58,1,2.87,90.43,8.55,4.33,75,38227,1340,1.28,22.55
0,21.31,10,3,7.92,73.49,0,1,0,0,962,32.1,0,2,1,0,8.26,1,35.21,0.61,31,1,20.02,51.07,6.78,7.15,73,26217,4308,7.39,30.56
0,55.52,8,2,46.17,77.81,0,1,0,0,1811,60.4,0,0,0,0,1.19,1,11.44,4.85,62,2,48.13,32.18,6.89,4.01,34,32441,1814,7.27,76.14
0,494.55,5,4,85.27,77.81,0,1,0,0,733,24.4,0,0,0,0,2.41,0,31.4,15.75,27,1,39.1,61.73,3.32,0.78,51,43745,161,5.84,35.75
0,214.21,10,0,16.78,2.1,1,1,0,1,1519,50.6,0,2,0,0,1.31,1,28.02,7.64,70,1,61.42,8.53,0.23,1.37,55,33603,1811,3.65,12.02
0,48.48,12,2,84.41,45.25,0,0,1,0,1743,58.1,0,0,0,0,6.36,1,21.28,2.28,55,2,2.23,16.0,5.78,0.66,72,36169,1088,2.66,39.58
1,52.52,4,7,29.08,62.82,0,1,0,0,1371,45.7,0,0,0,0,3.49,0,46.52,1.13,79,2,12.97,100.0,5.5,6.94,30,15846,1141,8.29,87.61
0,43.7,9,1,15.77,92.99,0,0,1,0,2075,69.2,0,0,0,1,9.5,0,38.69,1.13,50,1,83.9,16.91,0.49,9.08,39,41972,3502,3.18,71.81
0,157.36,10,0,1.59,22.7,1,1,0,0,189,6.3,0,0,0,0,4.9,1,42.96,3.66,34,1,67.6,3.37,9.01,8.67,28,25017,3553,5.44,9.76
0,34.6,14,6,21.49,91.44,0,0,1,0,621,20.7,0,0,1,0,3.51,1,33.53,1.03,38,1,29.18,93.64,0.19,3.47,28,11354,4194,9.37,54.12
0,35.5,21,1,29.32,91.14,1,0,1,0,2617,87.2,0,0,0,0,4.5,0,28.22,1.26,88,3,67.63,23.15,2.9,0.33,63,27226,2143,2.65,21.24
0,48.43,17,2,24.89,98.68,0,1,0,1,2133,71.1,0,0,0,0,1.78,0,20.38,2.38,37,1,34.98,33.8,6.0,4.74,73,5146,4012,2.88,74.68
1,72.04,19,2,45.05,14.53,1,0,1,0,3396,113.2,1,1,0,0,7.11,0,27.34,2.63,48,4,67.67,31.04,8.26,3.88,58,43753,3344,1.62,30.62
0,165.18,7,4,37.97,17.16,1,1,0,0,2118,70.6,0,0,0,0,3.03,0,45.22,3.65,21,1,88.63,64.9,9.49,4.84,71,10626,2619,5.08,81.48
0,129.61,9,1,39.78,36.22,0,1,0,1,627,20.9,0,1,0,0,1.42,0,12.01,10.79,88,1,85.64,32.58,4.84,3.14,50,23418,1168,3.03,44.04
0,60.9,22,3,3.44,10.73,0,1,0,0,2233,74.4,0,3,0,1,3.03,0,58.83,1.04,19,1,85.62,40.11,9.89,7.24,41,3100,2573,8.99,48.98
0,40.28,12,1,39.05,34.72,0,1,0,0,1494,49.8,0,1,0,0,7.85,0,101.77,0.4,42,1,60.67,22.75,2.88,2.93,64,19692,2341,9.65,4.4
0,71.35,16,3,33.4,49.12,0,1,0,1,3023,100.8,1,1,0,1,5.98,0,12.22,5.84,30,1,36.83,34.04,5.3,9.61,62,28795,1186,1.92,96.71
0,56.71,16,3,6.87,79.16,0,0,1,0,545,18.2,0,3,0,0,6.21,1,63.57,0.89,31,1,0.67,60.45,6.05,7.67,31,26330,3581,2.6,58.61
0,38.17,16,2,8.17,85.16,0,1,0,0,2076,69.2,0,0,0,0,8.32,0,54.35,0.7,58,1,90.35,28.59,4.52,5.05,30,14579,1192,2.13,93.15
0,268.43,7,6,17.45,2.96,0,1,0,0,801,26.7,1,3,0,0,2.27,0,85.19,3.15,27,3,42.29,98.0,6.24,4.55,35,23372,380,1.48,10.0
0,35.1,6,0,39.42,11.85,1,1,0,0,867,28.9,0,1,1,0,8.23,0,37.96,0.92,46,2,29.13,9.19,1.21,5.89,30,26300,3810,4.95,53.15
0,17.2,3,5,30.85,31.2,0,1,0,0,2128,70.9,0,1,0,0,5.46,1,22.48,0.77,43,1,15.79,69.51,0.56,8.43,62,2304,3959,1.52,85.87
0,123.0,19,2,6.72,7.78,0,1,0,0,2846,94.9,0,2,1,0,4.27,0,29.05,4.23,25,1,95.42,44.52,0.39,6.77,34,298,1497,9.49,27.67
0,76.59,9,2,21.02,3.23,0,1,0,0,191,6.4,0,1,0,0,7.78,1,50.79,1.51,81,1,53.88,39.68,5.01,8.37,74,4340,193,9.54,58.45
1,74.59,7,2,86.51,21.33,0,1,0,0,1629,54.3,0,2,0,0,5.41,1,7.81,9.55,13,2,17.72,37.69,5.9,7.55,23,49847,58,1.35,10.63
0,3.41,16,0,13.71,16.18,1,0,1,0,1218,40.6,0,1,0,0,3.16,0,30.83,0.11,32,1,96.73,2.45,8.03,7.09,59,35688,33,5.95,26.71
0,23.29,11,6,16.09,66.86,0,0,1,0,3582,119.4,0,1,0,0,6.59,1,31.48,0.74,35,1,90.39,92.89,2.12,5.15,57,6490,995,3.09,38.22
0,55.07,16,3,44.69,21.18,0,1,0,1,466,15.5,0,0,0,1,2.7,0,100.21,0.55,19,1,79.36,41.28,0.11,3.72,74,32768,2578,1.64,24.13
0,20.35,2,3,37.01,44.52,0,1,0,1,940,31.3,1,0,0,0,8.9,1,58.96,0.35,63,1,53.03,62.79,5.84,0.61,23,37211,4314,2.97,71.15
